Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,1.0,0.09999999999999981,0.26,1.74
3,2.63,1.1,0.1099999999999998,0.37,2.63
100,86.97,25.81,2.5809999999999995,13.03,86.97
200,175.49,36.18,3.6179999999999986,24.51,175.49
2000,1789.81,104.66,10.466000000000001,210.19,1789.81
10000,8982.93,182.95,18.295,1017.07,8982.93
20000,17981.64,203.0,20.299999999999997,2018.36,17981.64
40000,35977.02,227.71,22.771000000000004,4022.98,35977.02
60000,53969.57,237.51,23.750999999999998,6030.43,53969.57
80000,71968.56,244.12,24.412,8031.44,71968.56
200000,179978.99,273.82,27.382000000000012,20021.01,179978.99
400000,359975.12,295.73,29.572999999999993,40024.88,359975.12
600000,539985.83,302.0,30.200000000000003,60014.17,539985.83
800000,719965.9,310.6,31.06,80034.1,719965.9
1000000,899976.27,322.13,32.213000000000015,100023.73,899976.27
