Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.049999999999999906,0.32,1.68
3,2.5,1.14,0.0569999999999999,0.5,2.5
100,82.52,38.22,1.9110000000000007,17.48,82.52
200,165.69,67.71,3.3855,34.31,165.69
2000,1685.6,272.13,13.6065,314.4,1685.6
10000,8472.29,521.22,26.06099999999999,1527.71,8472.29
20000,16969.4,626.68,31.333999999999996,3030.6,16969.4
40000,33956.8,710.0,35.5,6043.2,33956.8
60000,50949.15,766.48,38.32399999999999,9050.85,50949.15
80000,67950.24,808.48,40.423999999999985,12049.76,67950.24
200000,169960.37,905.31,45.2655,30039.63,169960.37
400000,339962.62,1044.29,52.21450000000001,60037.38,339962.62
600000,509969.49,1103.85,55.192499999999974,90030.51,509969.49
800000,679937.61,1133.16,56.65800000000002,120062.39,679937.61
1000000,849947.42,1155.97,57.7985,150052.58,849947.42
