Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.04000000000000003,0.23,1.77
3,2.65,2.0,0.04000000000000003,0.35,2.65
100,87.58,62.84,0.9700000000000002,12.42,87.58
200,175.27,124.67,1.8116000000000008,24.73,175.27
2000,1769.57,1157.85,10.060399999999998,230.43,1769.57
10000,8874.19,5601.58,25.423599999999997,1125.81,8874.19
20000,17766.54,10764.48,32.8744,2233.46,17766.54
40000,35558.51,21211.83,39.272000000000006,4441.49,35558.51
60000,53348.41,30516.41,43.65079999999998,6651.59,53348.41
80000,71144.27,40766.98,46.81200000000002,8855.73,71144.27
200000,177950.36,100256.71,57.732000000000006,22049.64,177950.36
400000,355941.37,198775.87,64.2344,44058.63,355941.37
600000,533943.62,291515.81,67.5148,66056.38,533943.62
800000,711915.67,385000.49,70.0328,88084.33,711915.67
1000000,889919.75,484091.71,71.93480000000001,110080.25,889919.75
