Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.57,2.0,0.10999999999999995,0.43,2.57
100,87.73,56.98,1.8334000000000001,12.27,87.73
200,175.85,107.85,3.185399999999999,24.15,175.85
2000,1782.69,897.99,16.6263,217.31,1782.69
10000,8953.88,3209.18,46.195700000000045,1046.12,8953.88
20000,17933.25,5024.33,67.20199999999998,2066.75,17933.25
40000,35905.89,7300.68,91.94910000000003,4094.11,35905.89
60000,53885.18,8573.38,105.70930000000004,6114.82,53885.18
80000,71871.74,9819.27,118.7568,8128.26,71871.74
200000,179844.6,13738.28,159.52729999999997,20155.4,179844.6
400000,359804.9,17354.79,197.81729999999996,40195.1,359804.9
600000,539803.51,18546.69,210.75330000000005,60196.49,539803.51
800000,719774.78,19408.16,220.58300000000006,80225.22,719774.78
1000000,899779.67,19960.13,226.81910000000005,100220.33,899779.67
