Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.04,0.23,1.77
3,2.65,1.1,0.044,0.35,2.65
100,87.05,39.5,1.5799999999999996,12.95,87.05
200,174.41,72.66,2.906399999999999,25.59,174.41
2000,1765.66,353.28,14.131200000000003,234.34,1765.66
10000,8867.38,826.83,33.07319999999996,1132.62,8867.38
20000,17759.66,1025.88,41.0352,2240.34,17759.66
40000,35551.23,1194.31,47.77239999999999,4448.77,35551.23
60000,53341.09,1308.66,52.34640000000001,6658.91,53341.09
80000,71136.91,1381.21,55.24839999999998,8863.09,71136.91
200000,177944.84,1613.78,64.55119999999998,22055.16,177944.84
400000,355936.23,1759.65,70.386,44063.77,355936.23
600000,533938.2,1844.45,73.778,66061.8,533938.2
800000,711910.26,1909.62,76.38480000000001,88089.74,711910.26
1000000,889914.87,1942.12,77.68480000000001,110085.13,889914.87
