Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,2.0,0.010000000000000007,0.2,1.8
3,2.7,2.0,0.010000000000000007,0.3,2.7
100,88.86,62.1,0.31290000000000007,11.14,88.86
200,177.55,124.46,0.6245,22.45,177.55
2000,1784.37,1198.24,5.988999999999999,215.63,1784.37
10000,8922.35,5629.39,28.145999999999987,1077.65,8922.35
20000,17849.33,10311.33,51.5585,2150.67,17849.33
40000,35707.59,18138.38,90.69100000000002,4292.41,35707.59
60000,53574.56,23756.34,118.78009999999996,6425.44,53574.56
80000,71445.25,29444.67,147.2214,8554.75,71445.25
200000,178765.26,48712.8,243.56150000000005,21234.74,178765.26
400000,357690.55,62997.98,314.9872,42309.45,357690.55
600000,536651.73,72083.08,360.4127999999999,63348.27,536651.73
800000,715598.89,77711.95,388.5572999999999,84401.11,715598.89
1000000,894576.65,83104.34,415.51939999999996,105423.35,894576.65
