Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.84,0.81,0.007000000000000004,0.16,1.84
3,2.72,1.31,0.011200000000000009,0.28,2.72
100,89.58,64.45,0.4789999999999997,10.42,89.58
200,178.9,128.82,0.9635000000000001,21.1,178.9
2000,1790.45,1212.5,8.814999999999994,209.55,1790.45
10000,8960.85,5309.65,37.639500000000005,1039.15,8960.85
20000,17926.22,10024.02,70.62469999999996,2073.78,17926.22
40000,35865.95,18693.52,131.21280000000004,4134.05,35865.95
60000,53807.61,26554.0,187.18270000000004,6192.39,53807.61
80000,71752.38,33930.39,240.7364,8247.62,71752.38
100000,89697.84,40940.2,292.41790000000003,10302.16,89697.84
200000,179436.41,75023.46,546.1733,20563.59,179436.41
400000,358962.37,141755.37,1046.5629000000001,41037.63,358962.37
600000,538455.76,208468.55,1546.9323000000002,61544.24,538455.76
800000,717946.98,275138.0,2046.8657999999998,82053.02,717946.98
1000000,897459.59,341821.58,2546.9955999999993,102540.41,897459.59
