Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.66,1.59,0.07949999999999986,0.34,1.66
3,2.52,2.3,0.11500000000000005,0.48,2.52
100,87.23,59.03,2.9515000000000002,12.77,87.23
200,175.25,109.26,5.463000000000001,24.75,175.25
2000,1760.03,760.94,38.047,239.97,1760.03
10000,8832.15,3427.9,171.39499999999995,1167.85,8832.15
20000,17663.26,6766.71,338.3355000000001,2336.74,17663.26
40000,35326.57,13443.87,672.1935000000001,4673.43,35326.57
60000,52995.42,20100.66,1005.0329999999998,7004.58,52995.42
80000,70659.99,26768.83,1338.4415,9340.01,70659.99
100000,88333.33,33422.28,1671.1139999999994,11666.67,88333.33
200000,176662.52,66718.29,3335.9145000000008,23337.48,176662.52
400000,353337.3,133397.29,6669.864499999997,46662.7,353337.3
600000,530016.46,200055.72,10002.786000000006,69983.54,530016.46
800000,706698.17,266715.0,13335.75000000001,93301.83,706698.17
1000000,883365.32,333384.62,16669.231000000003,116634.68,883365.32
