Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,1.63,0.05499999999999996,0.26,1.74
3,2.62,2.36,0.0803,0.38,2.62
100,87.25,61.03,2.5732000000000004,12.75,87.25
200,175.18,113.9,4.7192,24.82,175.18
2000,1761.12,1004.38,40.768900000000016,238.88,1761.12
10000,8809.25,4254.03,193.0455,1190.75,8809.25
20000,17619.49,7765.49,378.44299999999987,2380.51,17619.49
40000,35253.93,14607.23,746.7881,4746.07,35253.93
60000,52893.39,21276.06,1113.6120000000003,7106.61,52893.39
80000,70524.04,27948.18,1480.5309000000007,9475.96,70524.04
100000,88157.83,34606.79,1846.2229999999995,11842.17,88157.83
200000,176318.18,67930.1,3678.862400000001,23681.82,176318.18
400000,352661.24,134593.09,7344.4236999999985,47338.76,352661.24
600000,528979.99,201265.97,11010.111800000002,71020.01,528979.99
800000,705324.99,267942.15,14676.1704,94675.01,705324.99
1000000,881627.24,334617.92,18343.196,118372.76,881627.24
