Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.71,1.0,0.049999999999999906,0.29,1.71
3,2.58,1.84,0.08359999999999991,0.42,2.58
100,86.95,47.74,2.1464,13.05,86.95
200,174.96,93.68,4.2131,25.04,174.96
2000,1761.11,691.66,31.127299999999995,238.89,1761.11
10000,8866.83,1928.04,86.76420000000003,1133.17,8866.83
20000,17784.86,2692.84,121.17940000000004,2215.14,17784.86
40000,35650.41,3545.17,159.5312,4349.59,35650.41
60000,53528.85,4063.24,182.84330000000006,6471.15,53528.85
80000,71417.32,4403.71,198.16459999999995,8582.68,71417.32
