Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.63,2.0,0.15000000000000024,0.37,1.63
3,2.59,2.0,0.15000000000000024,0.41,2.59
100,85.92,64.31,4.773000000000001,14.08,85.92
200,170.97,123.96,9.1065,29.03,170.97
2000,1736.4,928.53,64.54050000000001,263.6,1736.4
10000,8836.63,2541.77,167.94299999999996,1163.37,8836.63
20000,17779.25,3448.91,224.36850000000007,2220.75,17779.25
40000,35722.15,4393.56,281.8924999999999,4277.85,35722.15
60000,53689.43,4908.32,312.79850000000005,6310.57,53689.43
80000,71661.34,5285.35,335.62199999999996,8338.66,71661.34
