Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.08999999999999991,0.25,1.75
3,2.67,2.0,0.14000000000000018,0.33,2.67
100,85.25,64.46,4.4567999999999985,14.75,85.25
200,170.1,125.16,8.570200000000002,29.9,170.1
2000,1726.9,967.83,62.74350000000001,273.1,1726.9
10000,8780.86,2803.17,170.27610000000004,1219.14,8780.86
20000,17666.62,3837.23,228.44049999999984,2333.38,17666.62
40000,35494.31,4996.72,292.79470000000003,4505.69,35494.31
60000,53363.82,5579.31,324.908,6636.18,53363.82
80000,71242.08,6006.98,348.3479999999999,8757.92,71242.08
