Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.66,1.0,0.049999999999999906,0.34,1.66
3,2.53,1.1,0.05499999999999992,0.47,2.53
100,82.66,47.19,2.3594999999999997,17.34,82.66
200,165.83,90.57,4.5285,34.17,165.83
2000,1666.96,665.83,33.29150000000001,333.04,1666.96
10000,8402.45,1847.58,92.37899999999992,1597.55,8402.45
20000,16876.79,2502.58,125.12900000000003,3123.21,16876.79
40000,33833.28,3198.08,159.90400000000002,6166.72,33833.28
60000,50813.22,3599.36,179.96800000000007,9186.78,50813.22
80000,67806.86,3885.74,194.28699999999998,12193.14,67806.86
