Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.08999999999999991,0.27,1.73
3,2.56,1.84,0.17399999999999996,0.44,2.56
100,85.83,44.86,4.259699999999999,14.17,85.83
200,171.15,83.45,7.925799999999999,28.85,171.15
2000,1746.12,454.02,43.129500000000014,253.88,1746.12
10000,8858.37,937.27,89.03830000000005,1141.63,8858.37
20000,17784.3,1142.92,108.57519999999997,2215.7,17784.3
40000,35663.06,1326.41,126.00609999999999,4336.94,35663.06
60000,53555.45,1432.59,136.09400000000008,6444.55,53555.45
80000,71445.54,1513.53,143.7831,8554.46,71445.54
