Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.76,1.0,0.049999999999999906,0.24,1.76
3,2.64,1.08,0.05319999999999991,0.36,2.64
100,87.24,47.47,2.1336999999999993,12.76,87.24
200,175.15,91.28,4.105499999999999,24.85,175.15
2000,1760.04,694.82,31.269400000000005,239.96,1760.04
10000,8862.86,1989.01,89.5081999999999,1137.14,8862.86
20000,17773.53,2789.92,125.54789999999997,2226.47,17773.53
40000,35638.82,3638.24,163.71969999999993,4361.18,35638.82
60000,53521.65,4137.58,186.18910000000002,6478.35,53521.65
80000,71412.45,4481.26,201.6544999999999,8587.55,71412.45
