Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.62,2.0,0.19000000000000006,0.38,1.62
3,2.36,2.99,0.27910000000000035,0.64,2.36
100,80.75,93.56,8.637899999999997,19.25,80.75
200,162.94,174.57,15.754799999999996,37.06,162.94
2000,1709.08,1089.28,82.24689999999998,290.92,1709.08
10000,8772.94,2743.58,179.1645,1227.06,8772.94
20000,17672.26,3762.45,228.68389999999988,2327.74,17672.26
40000,35541.4,4397.13,260.5613,4458.6,35541.4
60000,53433.31,4528.78,269.7794,6566.69,53433.31
80000,71328.27,4661.32,279.07349999999997,8671.73,71328.27
100000,89219.73,4795.41,288.55300000000005,10780.27,89219.73
200000,178662.43,5458.47,334.9819,21337.57,178662.43
400000,357573.75,6790.98,428.28809999999993,42426.25,357573.75
600000,536477.21,8127.75,521.8639999999999,63522.79,536477.21
800000,715387.91,9457.61,614.8901000000001,84612.09,715387.91
1000000,894299.42,10791.24,708.2204000000003,105700.58,894299.42
