Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,0.01,0.0,0.25,1.75
3,2.65,0.02,0.0,0.35,2.65
100,88.91,11.39,0.0,11.09,88.91
200,178.03,35.03,0.0,21.97,178.03
2000,1777.91,615.63,0.0,222.09,1777.91
10000,8895.86,3522.05,0.0,1104.14,8895.86
20000,17801.51,7114.09,0.0,2198.49,17801.51
40000,35596.53,14555.88,0.0,4403.47,35596.53
60000,53400.27,21898.69,0.0,6599.73,53400.27
80000,71189.06,29161.29,0.0,8810.94,71189.06
100000,88989.01,36607.09,0.0,11010.99,88989.01
200000,177982.56,73897.99,0.0,22017.44,177982.56
400000,355986.39,152019.0,0.0,44013.61,355986.39
600000,534003.17,232005.27,0.0,65996.83,534003.17
800000,712013.61,312744.56,0.0,87986.39,712013.61
1000000,890030.94,392394.04,0.0,109969.06,890030.94
