Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.6,1.98,0.18800000000000006,0.4,1.6
3,2.39,2.97,0.2773000000000004,0.61,2.39
100,81.32,86.41,7.998600000000002,18.68,81.32
200,164.79,152.32,13.749100000000006,35.21,164.79
2000,1730.9,837.99,63.16379999999998,269.1,1730.9
10000,8821.62,2167.29,131.0611,1178.38,8821.62
20000,17736.3,2924.47,166.8044,2263.7,17736.3
40000,35596.96,3953.4,216.46400000000003,4403.04,35596.96
60000,53483.03,4323.38,236.47350000000003,6516.97,53483.03
80000,71368.07,4496.97,247.64410000000004,8631.93,71368.07
100000,89263.7,4629.34,256.8487999999999,10736.3,89263.7
200000,178721.35,5295.57,303.4437,21278.65,178721.35
400000,357627.71,6625.24,396.5952000000002,42372.29,357627.71
600000,536545.38,7956.52,489.78420000000006,63454.62,536545.38
800000,715432.92,9285.83,582.9118000000003,84567.08,715432.92
1000000,894336.17,10615.88,675.9819,105663.83,894336.17
