Timestep,Value_at_Risk
2,0.11
3,0.11
100,3.73
200,7.37
2000,28.425300000000004
10000,108.4253
20000,208.4253
40000,408.4253
60000,608.4253
80000,808.4253
200000,2008.4253
400000,4008.4253
600000,6008.4253
800000,8008.4253
1000000,10008.4253
