Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.17
200,0.34
2000,8.97
10000,48.97
20000,98.96
40000,198.96
60000,298.96
80000,398.96
200000,998.96
400000,1998.97
600000,2998.97
800000,3998.97
1000000,4998.97
