Timestep,Value_at_Risk
2,0.05
3,0.05
100,2.25
200,4.5
2000,84.8995
10000,442.818
20000,892.818
40000,1792.818
60000,2692.818
80000,3592.818
200000,8992.818
400000,17992.818
600000,26992.818
800000,35992.818
1000000,44992.818
