Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,1.0,0.010000000000000007,0.2,1.8
3,2.68,1.05,0.010500000000000008,0.32,2.68
100,89.33,44.82,0.4482000000000002,10.67,89.33
200,178.95,90.7,0.9069999999999997,21.05,178.95
2000,1787.37,820.44,8.204400000000005,212.63,1787.37
10000,8963.15,2979.73,29.797299999999993,1036.85,8963.15
20000,17950.79,4448.72,44.487199999999994,2049.21,17950.79
40000,35936.16,6358.05,63.58049999999999,4063.84,35936.16
60000,53931.61,7519.41,75.19409999999999,6068.39,53931.61
80000,71924.37,8300.83,83.0083,8075.63,71924.37
100000,89925.35,8861.03,88.61030000000001,10074.65,89925.35
200000,179899.47,10760.33,107.60330000000003,20100.53,179899.47
400000,359874.37,12387.13,123.87129999999993,40125.63,359874.37
600000,539886.48,13223.03,132.23030000000006,60113.52,539886.48
800000,719907.2,13823.99,138.23989999999995,80092.8,719907.2
1000000,899885.01,14487.11,144.8711,100114.99,899885.01
