Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,2.0,0.08999999999999991,0.28,1.72
3,2.58,2.0,0.08999999999999991,0.42,2.58
100,86.53,54.08,2.4322000000000004,13.47,86.53
200,174.17,100.4,4.515699999999998,25.83,174.17
2000,1760.13,597.68,26.89759999999999,239.87,1760.13
10000,8887.39,1303.21,58.64689999999999,1112.61,8887.39
20000,17823.38,1620.76,72.9366,2176.62,17823.38
40000,35710.86,1887.24,84.92810000000001,4289.14,35710.86
60000,53609.58,2059.09,92.66120000000002,6390.42,53609.58
80000,71502.21,2159.79,97.19270000000002,8497.79,71502.21
100000,89396.96,2262.23,101.80240000000005,10603.04,89396.96
200000,178898.14,2527.69,113.74789999999997,21101.86,178898.14
400000,357887.56,2722.17,122.49889999999998,42112.44,357887.56
600000,536899.44,2839.66,127.78569999999998,63100.56,536899.44
800000,715889.83,2933.66,132.01519999999996,84110.17,715889.83
1000000,894890.56,2994.3,134.74410000000006,105109.44,894890.56
