Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.84,1.0,0.049999999999999906,0.16,1.84
3,2.74,2.0,0.049999999999999906,0.26,2.74
100,88.95,59.88,1.1885,11.05,88.95
200,177.76,118.81,2.1009999999999995,22.24,177.76
2000,1789.67,1072.83,10.837,210.33,1789.67
10000,8979.27,5050.18,22.938500000000005,1020.73,8979.27
20000,17974.17,9804.51,28.947000000000003,2025.83,17974.17
40000,35965.39,18625.83,35.493,4034.61,35965.39
60000,53965.35,28062.43,38.81500000000001,6034.65,53965.35
80000,71959.58,37365.06,41.16749999999999,8040.42,71959.58
100000,89950.43,46463.17,43.06500000000002,10049.57,89950.43
200000,179937.86,88493.6,48.424000000000014,20062.14,179937.86
400000,359939.4,188697.82,53.363499999999995,40060.6,359939.4
600000,539936.72,281586.52,56.00550000000001,60063.28,539936.72
800000,719933.22,369656.79,57.95299999999998,80066.78,719933.22
1000000,899945.44,453237.96,59.073999999999984,100054.56,899945.44
