Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.63,1.0,0.049999999999999906,0.37,1.63
3,2.5,1.07,0.05349999999999991,0.5,2.5
100,83.62,34.21,1.7104999999999995,16.38,83.62
200,167.26,62.75,3.137499999999999,32.74,167.26
2000,1683.02,338.47,16.923500000000004,316.98,1683.02
10000,8464.5,681.51,34.075500000000005,1535.5,8464.5
20000,16956.66,897.14,44.857,3043.34,16956.66
40000,33947.44,1002.34,50.117,6052.56,33947.44
60000,50948.22,1049.42,52.471000000000004,9051.78,50948.22
80000,67941.34,1098.43,54.92150000000001,12058.66,67941.34
100000,84943.91,1130.42,56.52100000000002,15056.09,84943.91
200000,169941.24,1213.57,60.67850000000001,30058.76,169941.24
400000,339897.09,1316.01,65.80050000000003,60102.91,339897.09
600000,509897.62,1374.67,68.73349999999998,90102.38,509897.62
800000,679868.54,1401.69,70.08449999999999,120131.46,679868.54
1000000,849850.43,1436.42,71.82099999999997,150149.57,849850.43
