Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.82,1.0,0.010000000000000007,0.18,1.82
3,2.65,2.0,0.0599999999999999,0.35,2.65
100,88.66,60.35,1.5211000000000001,11.34,88.66
200,177.96,117.46,2.8481999999999994,22.04,177.96
2000,1781.47,987.86,19.293400000000005,218.53,1781.47
10000,8945.4,3465.54,55.791000000000004,1054.6,8945.4
20000,17924.04,5158.24,77.26079999999999,2075.96,17924.04
40000,35890.75,7257.73,103.54529999999994,4109.25,35890.75
60000,53873.81,8734.63,121.1935,6126.19,53873.81
80000,71850.32,9825.1,134.3858,8149.68,71850.32
100000,89838.52,10531.34,143.165,10161.48,89838.52
200000,179837.88,12220.15,163.31069999999997,20162.12,179837.88
400000,359805.88,14505.38,189.38620000000003,40194.12,359805.88
600000,539789.63,15639.22,203.26419999999996,60210.37,539789.63
800000,719783.05,16364.4,211.87080000000003,80216.95,719783.05
1000000,899759.45,16892.83,218.36269999999985,100240.55,899759.45
