Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.04000000000000003,0.23,1.77
3,2.65,1.1,0.04400000000000003,0.35,2.65
100,86.87,48.75,1.9499999999999995,13.13,86.87
200,173.61,93.59,3.7436000000000007,26.39,173.61
2000,1754.49,644.42,25.7768,245.51,1754.49
10000,8842.09,1478.03,59.1212,1157.91,8842.09
20000,17727.93,1857.84,74.31360000000001,2272.07,17727.93
40000,35512.93,2195.64,87.82560000000004,4487.07,35512.93
60000,53299.36,2391.88,95.67520000000005,6700.64,53299.36
80000,71091.77,2548.64,101.94560000000006,8908.23,71091.77
200000,177891.17,3010.24,120.40959999999997,22108.83,177891.17
400000,355877.35,3296.19,131.84759999999997,44122.65,355877.35
600000,533876.85,3454.82,138.19279999999998,66123.15,533876.85
800000,711846.83,3561.91,142.47640000000004,88153.17,711846.83
1000000,889848.99,3656.83,146.27320000000003,110151.01,889848.99
