Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.64,2.0,0.0599999999999999,0.36,2.64
100,87.82,66.26,1.7875,12.18,87.82
200,175.74,131.09,3.4885,24.26,175.74
2000,1774.5,1175.57,25.6112,225.5,1774.5
10000,8929.47,4752.95,71.23310000000004,1070.53,8929.47
20000,17897.29,8558.23,103.87429999999999,2102.71,17897.29
40000,35851.13,14644.99,147.57350000000005,4148.87,35851.13
60000,53812.7,19616.17,179.83880000000005,6187.3,53812.7
80000,71789.33,23290.43,202.54780000000002,8210.67,71789.33
200000,179717.42,37803.66,289.16049999999996,20282.58,179717.42
400000,359642.3,50804.81,363.5772000000002,40357.7,359642.3
600000,539605.03,59521.42,412.26700000000005,60394.97,539605.03
800000,719553.76,64923.3,442.79510000000016,80446.24,719553.76
1000000,899542.25,69134.56,466.1091,100457.75,899542.25
