Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,2.0,0.13000000000000025,0.32,1.68
3,2.56,2.0,0.13000000000000025,0.44,2.56
100,84.44,65.46,4.205399999999999,15.56,84.44
200,169.08,128.27,8.153300000000003,30.92,169.08
2000,1725.28,939.77,55.30630000000001,274.72,1725.28
10000,8780.7,2166.82,119.59580000000001,1219.3,8780.7
20000,17655.86,2652.35,144.11950000000002,2344.14,17655.86
40000,35431.02,3108.64,166.8271000000001,4568.98,35431.02
60000,53211.41,3388.51,180.90290000000002,6788.59,53211.41
80000,71001.47,3560.13,189.46819999999997,8998.53,71001.47
200000,177791.4,4085.2,216.5569999999999,22208.6,177791.4
400000,355769.67,4477.31,236.2124,44230.33,355769.67
600000,533765.15,4679.12,246.4073,66234.85,533765.15
800000,711732.33,4818.17,253.65030000000007,88267.67,711732.33
1000000,889732.17,4935.13,259.6612,110267.83,889732.17
