Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.01,0.19,1.81
3,2.71,1.1,0.011,0.29,2.71
100,89.27,49.93,0.4993000000000001,10.73,89.27
200,178.37,99.16,0.9915999999999998,21.63,178.37
2000,1791.21,887.84,8.878400000000001,208.79,1791.21
10000,8963.3,3698.55,36.98549999999998,1036.7,8963.3
20000,17940.29,6057.72,60.577200000000005,2059.71,17940.29
40000,35905.38,9429.36,94.29359999999998,4094.62,35905.38
60000,53879.9,11317.57,113.1757,6120.1,53879.9
80000,71864.48,12813.67,128.13669999999993,8135.52,71864.48
200000,179830.79,17606.31,176.06310000000002,20169.21,179830.79
400000,359788.67,21654.22,216.5422,40211.33,359788.67
600000,539782.4,23480.3,234.803,60217.6,539782.4
800000,719746.0,25163.85,251.63850000000005,80254.0,719746.0
1000000,899746.71,26253.48,262.53480000000013,100253.29,899746.71
