Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.049999999999999906,0.25,1.75
3,2.65,2.0,0.049999999999999906,0.35,2.65
100,87.8,66.47,1.4803000000000004,12.2,87.8
200,175.59,132.13,2.8456,24.41,175.59
2000,1769.72,1244.93,20.2529,230.28,1769.72
10000,8899.78,5606.29,50.89860000000002,1100.22,8899.78
20000,17833.89,10558.15,66.72260000000003,2166.11,17833.89
40000,35717.21,21025.7,81.10630000000003,4282.79,35717.21
60000,53602.99,31695.17,90.37139999999998,6397.01,53602.99
80000,71495.08,42061.38,97.52719999999998,8504.92,71495.08
200000,178895.59,100221.42,114.5516,21104.41,178895.59
400000,357879.29,205347.83,127.83860000000003,42120.71,357879.29
600000,536879.3,309512.09,134.62880000000004,63120.7,536879.3
800000,715850.34,406674.0,138.87119999999996,84149.66,715850.34
1000000,894851.98,505234.55,141.5927,105148.02,894851.98
