Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.049999999999999906,0.25,1.75
3,2.58,2.0,0.08999999999999991,0.42,2.58
100,86.11,65.8,2.9585000000000004,13.89,86.11
200,172.38,129.7,5.833799999999999,27.62,172.38
2000,1743.66,1024.12,46.088099999999976,256.34,1743.66
10000,8832.86,2589.93,116.54929999999992,1167.14,8832.86
20000,17749.81,3309.17,148.9126,2250.19,17749.81
40000,35617.47,3964.43,178.39700000000002,4382.53,35617.47
60000,53496.35,4332.06,194.94029999999998,6503.65,53496.35
80000,71385.34,4546.44,204.58739999999997,8614.66,71385.34
200000,178771.94,5252.64,236.36629999999994,21228.06,178771.94
400000,357746.42,5721.18,257.4511,42253.58,357746.42
600000,536740.39,5997.18,269.8709000000001,63259.61,536740.39
800000,715706.73,6187.51,278.43539999999996,84293.27,715706.73
1000000,894705.68,6307.23,283.8234,105294.32,894705.68
