Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.0,0.28,1.72
3,2.48,2.0,0.049999999999999906,0.52,2.48
100,82.76,65.98,1.6075000000000004,17.24,82.76
200,165.88,130.7,3.1204999999999994,34.12,165.88
2000,1677.62,1208.51,21.602999999999998,322.38,1677.62
10000,8443.59,5594.63,54.194499999999955,1556.41,8443.59
20000,16930.31,10608.87,69.88149999999999,3069.69,16930.31
40000,33905.08,20760.8,86.84349999999996,6094.92,33905.08
60000,50891.99,30735.75,95.4515,9108.01,50891.99
80000,67888.74,41108.49,101.984,12111.26,67888.74
200000,169886.64,98422.8,119.09299999999999,30113.36,169886.64
400000,339881.72,200512.57,132.5535,60118.28,339881.72
600000,509884.42,301726.21,139.60849999999994,90115.58,509884.42
800000,679849.2,401782.12,144.00199999999998,120150.8,679849.2
1000000,849856.28,497127.05,147.7935,150143.72,849856.28
