Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.62,2.0,0.17999999999999983,0.38,1.62
3,2.5,2.0,0.17999999999999983,0.5,2.5
100,82.87,64.62,5.815800000000001,17.13,82.87
200,165.87,124.81,11.232899999999999,34.13,165.87
2000,1712.57,743.76,66.93840000000002,287.43,1712.57
10000,8779.27,1341.97,120.7773,1220.73,8779.27
20000,17660.2,1556.34,140.0706,2339.8,17660.2
40000,35440.43,1760.11,158.40989999999994,4559.57,35440.43
60000,53224.98,1867.03,168.03269999999998,6775.02,53224.98
80000,71017.42,1938.0,174.41999999999993,8982.58,71017.42
200000,177814.56,2170.37,195.3333,22185.44,177814.56
400000,355796.52,2342.58,210.83220000000006,44203.48,355796.52
600000,533793.66,2439.17,219.52530000000007,66206.34,533793.66
800000,711762.17,2508.25,225.74249999999995,88237.83,711762.17
1000000,889764.07,2553.86,229.8474,110235.93,889764.07
