Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.08999999999999991,0.31,1.69
3,2.46,1.79,0.16109999999999983,0.54,2.46
100,84.32,46.46,4.1814,15.68,84.32
200,169.41,85.97,7.737300000000002,30.59,169.41
2000,1742.81,401.69,36.152100000000004,257.19,1742.81
10000,8838.61,681.51,61.33589999999998,1161.39,8838.61
20000,17729.7,785.49,70.69410000000003,2270.3,17729.7
40000,35519.15,888.51,79.9659,4480.85,35519.15
60000,53308.36,946.39,85.17510000000004,6691.64,53308.36
80000,71104.13,977.58,87.98219999999998,8895.87,71104.13
200000,177911.75,1078.31,97.04790000000004,22088.25,177911.75
400000,355902.25,1152.76,103.74840000000002,44097.75,355902.25
600000,533903.56,1200.71,108.06389999999999,66096.44,533903.56
800000,711874.9,1234.56,111.11039999999998,88125.1,711874.9
1000000,889878.89,1259.27,113.33429999999997,110121.11,889878.89
