Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.0899999999999999,0.27,1.73
3,2.61,2.0,0.0999999999999998,0.39,2.61
100,85.97,65.72,3.166400000000001,14.03,85.97
200,172.24,129.35,6.033599999999998,27.76,172.24
2000,1756.06,1133.11,34.037000000000006,243.94,1756.06
10000,8873.93,4618.04,75.59300000000002,1126.07,8873.93
20000,17794.56,8447.5,104.9215,2205.44,17794.56
40000,35653.25,14362.08,143.91330000000005,4346.75,35653.25
60000,53519.29,19145.97,172.50740000000002,6480.71,53519.29
80000,71396.67,22715.69,193.8356,8603.33,71396.67
200000,178726.53,38218.97,280.4113999999999,21273.47,178726.53
400000,357642.82,52615.04,358.7461,42357.18,357642.82
600000,536595.62,62529.03,411.8515000000001,63404.38,536595.62
800000,715531.19,69680.47,450.1184999999997,84468.81,715531.19
1000000,894509.08,74651.68,477.3893,105490.92,894509.08
