Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.79,1.0,0.049999999999999906,0.21,1.79
3,2.64,2.0,0.049999999999999906,0.36,2.64
100,87.55,66.38,1.4734999999999994,12.45,87.55
200,176.52,132.33,2.8993,23.48,176.52
2000,1763.06,1297.76,26.72680000000001,236.94,1763.06
10000,8835.79,6307.75,117.71530000000003,1164.21,8835.79
20000,17694.75,12412.9,215.5176,2305.25,17694.75
40000,35430.37,24311.39,377.8472,4569.63,35430.37
60000,53194.24,35913.18,515.1639000000001,6805.76,53194.24
80000,70978.61,47352.55,638.2794,9021.39,70978.61
