Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,2.0,0.08000000000000006,0.22,1.78
3,2.66,2.0,0.08000000000000006,0.34,2.66
100,86.75,66.16,2.646399999999997,13.25,86.75
200,172.77,131.18,5.247200000000001,27.23,172.77
2000,1728.9,1264.17,50.5668,271.1,1728.9
10000,8658.12,5917.73,236.70920000000027,1341.88,8658.12
20000,17350.66,11179.55,447.18199999999985,2649.34,17350.66
40000,34777.09,20623.81,824.9523999999998,5222.91,34777.09
60000,52252.02,28937.55,1157.5020000000006,7747.98,52252.02
80000,69754.27,36481.32,1459.2528000000002,10245.73,69754.27
