Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.65,1.0,0.09999999999999981,0.35,1.65
3,2.43,1.88,0.1879999999999996,0.57,2.43
100,85.63,47.57,4.7570000000000014,14.37,85.63
200,171.75,92.77,9.277,28.25,171.75
2000,1723.72,779.9,77.99000000000002,276.28,1723.72
10000,8714.59,2859.14,285.91399999999993,1285.41,8714.59
20000,17544.33,4592.02,459.202,2455.67,17544.33
40000,35314.81,6879.45,687.9450000000004,4685.19,35314.81
60000,53158.02,8457.52,845.7519999999997,6841.98,53158.02
80000,71040.55,9651.5,965.1500000000001,8959.45,71040.55
