Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.0,0.010000000000000007,0.22,1.78
3,2.63,2.0,0.010000000000000007,0.37,2.63
100,89.67,66.83,0.3366999999999999,10.33,89.67
200,178.92,132.93,0.6674,21.08,178.92
2000,1783.81,1285.63,6.425799999999999,216.19,1783.81
10000,8919.18,6245.73,31.22649999999999,1080.82,8919.18
20000,17841.53,11946.63,59.73579999999998,2158.47,17841.53
40000,35685.93,22230.7,111.15110000000003,4314.07,35685.93
60000,53543.86,30815.11,154.07290000000006,6456.14,53543.86
80000,71401.14,38856.36,194.2794,8598.86,71401.14
