Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7,1.0,0.049999999999999906,0.3,1.7
3,2.62,2.0,0.049999999999999906,0.38,2.62
100,83.0,65.43,1.5415,17.0,83.0
200,166.34,130.24,2.9640000000000004,33.66,166.34
2000,1679.07,1217.04,19.450500000000005,320.93,1679.07
10000,8446.45,5591.74,43.0365,1553.55,8446.45
20000,16934.26,11024.44,54.08099999999999,3065.74,16934.26
40000,33921.36,21116.53,65.58449999999999,6078.64,33921.36
60000,50915.96,31120.44,72.385,9084.04,50915.96
80000,67916.61,40971.49,76.49949999999998,12083.39,67916.61
