Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.010000000000000007,0.23,1.77
3,2.61,2.0,0.0599999999999999,0.39,2.61
100,88.46,65.74,1.7501999999999995,11.54,88.46
200,176.86,130.41,3.393600000000002,23.14,176.86
2000,1774.68,1177.92,23.52909999999999,225.32,1774.68
10000,8933.53,4923.68,65.73759999999997,1066.47,8933.53
20000,17901.58,8680.59,96.56710000000002,2098.42,17901.58
40000,35862.81,14541.9,137.64839999999995,4137.19,35862.81
60000,53832.31,19601.4,169.14930000000004,6167.69,53832.31
80000,71810.51,23438.39,191.78560000000013,8189.49,71810.51
