Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.04000000000000003,0.23,1.77
3,2.64,1.93,0.07720000000000005,0.36,2.64
100,86.74,47.41,1.896399999999999,13.26,86.74
200,174.04,91.3,3.6519999999999992,25.96,174.04
2000,1756.14,597.22,23.8888,243.86,1756.14
10000,8852.09,1322.99,52.9196,1147.91,8852.09
20000,17737.06,1663.39,66.53559999999997,2262.94,17737.06
40000,35527.75,1980.63,79.2252,4472.25,35527.75
60000,53323.08,2152.1,86.08400000000002,6676.92,53323.08
80000,71113.69,2294.77,91.7908,8886.31,71113.69
