Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.84,1.0,0.010000000000000007,0.16,1.84
3,2.73,1.08,0.010000000000000007,0.27,2.73
100,89.38,49.44,0.24860000000000004,10.62,89.38
200,178.68,98.27,0.4937,21.32,178.68
2000,1793.71,913.67,4.565700000000002,206.29,1793.71
10000,8970.07,4243.14,21.216299999999993,1029.93,8970.07
20000,17953.31,7734.06,38.670399999999994,2046.69,17953.31
40000,35926.28,13167.77,65.84009999999996,4073.72,35926.28
60000,53906.34,17834.39,89.1717,6093.66,53906.34
80000,71890.2,21916.64,109.58120000000001,8109.8,71890.2
