Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.62,2.0,0.1999999999999996,0.38,1.62
3,2.38,2.98,0.2980000000000005,0.62,2.38
100,80.23,93.39,9.339,19.77,80.23
200,161.38,176.69,17.668999999999997,38.62,161.38
2000,1699.3,1005.07,100.507,300.7,1699.3
10000,8823.23,1761.7,176.1699999999999,1176.77,8823.23
20000,17821.67,1786.11,178.61100000000002,2178.33,17821.67
40000,35814.26,1836.38,183.63800000000003,4185.74,35814.26
60000,53803.04,1886.04,188.604,6196.96,53803.04
80000,71798.03,1935.54,193.554,8201.97,71798.03
200000,179781.76,2234.35,223.435,20218.24,179781.76
400000,359730.41,2735.28,273.5280000000001,40269.59,359730.41
600000,539690.25,3233.83,323.38300000000004,60309.75,539690.25
800000,719620.02,3732.34,373.2339999999999,80379.98,719620.02
1000000,899581.43,4229.88,422.988,100418.57,899581.43
