Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,1.0,1,0.1,1,1
3,1,2.0,2,0.11,1,2
100,1,86.0,66,3.63,14,86
200,1,172.0,133,7.36,28,172
2000,1,1763.0,200,11.0,237,1763
10000,1,8969.0,200,11.0,1031,8969
20000,1,17957.0,200,11.0,2043,17957
40000,1,36011.0,200,11.0,3989,36011
60000,1,53968.0,200,11.0,6032,53968
80000,1,71833.0,200,11.0,8167,71833
100000,1,89890.0,200,11.0,10110,89890
200000,1,179873.0,200,11.0,20127,179873
400000,1,359903.0,200,11.0,40097,359903
600000,1,539795.0,200,11.0,60205,539795
800000,1,719892.0,200,11.0,80108,719892
1000000,1,900058.0,200,11.0,99942,900058
2,2,2.0,1,0.1,0,2
3,2,3.0,2,0.11,0,3
100,2,85.0,66,3.63,15,85
200,2,167.0,133,7.36,33,167
2000,2,1746.0,1815,27.15,254,1746
10000,2,8867.0,9815,107.15,1133,8867
20000,2,17745.0,19815,207.15,2255,17745
40000,2,35558.0,39815,407.15,4442,35558
60000,2,53308.0,59815,607.15,6692,53308
80000,2,71084.0,79815,807.15,8916,71084
100000,2,88899.0,99815,1007.15,11101,88899
200000,2,177963.0,199815,2007.15,22037,177963
400000,2,356275.0,399815,4007.15,43725,356275
600000,2,534353.0,599815,6007.15,65647,534353
800000,2,712345.0,799815,8007.15,87655,712345
1000000,2,890412.0,999815,10007.15,109588,890412
2,3,2.0,1,0.1,0,2
3,3,3.0,2,0.11,0,3
100,3,90.0,66,3.63,10,90
200,3,174.0,133,7.36,26,174
2000,3,1775.0,204,11.04,225,1775
10000,3,8995.0,204,11.04,1005,8995
20000,3,17951.0,204,11.04,2049,17951
40000,3,35997.0,204,11.04,4003,35997
60000,3,54006.0,204,11.04,5994,54006
80000,3,71986.0,204,11.04,8014,71986
100000,3,90002.0,204,11.04,9998,90002
200000,3,179986.0,204,11.04,20014,179986
400000,3,359927.0,204,11.04,40073,359927
600000,3,539886.0,204,11.04,60114,539886
800000,3,719784.0,204,11.04,80216,719784
1000000,3,899778.0,204,11.04,100222,899778
2,4,2.0,1,0.1,0,2
3,4,3.0,2,0.11,0,3
100,4,83.0,66,3.63,17,83
200,4,165.0,133,7.36,35,165
2000,4,1774.0,438,13.38,226,1774
10000,4,8967.0,451,13.51,1033,8967
20000,4,17960.0,451,13.51,2040,17960
40000,4,35924.0,451,13.51,4076,35924
60000,4,53905.0,451,13.51,6095,53905
80000,4,71841.0,451,13.51,8159,71841
100000,4,89819.0,451,13.51,10181,89819
200000,4,179849.0,451,13.51,20151,179849
400000,4,360124.0,451,13.51,39876,360124
600000,4,540072.0,451,13.51,59928,540072
800000,4,720390.0,451,13.51,79610,720390
1000000,4,900168.0,451,13.51,99832,900168
2,5,2.0,1,0.1,0,2
3,5,3.0,2,0.11,0,3
100,5,83.0,66,3.63,17,83
200,5,161.0,133,7.36,39,161
2000,5,1777.0,200,11.0,223,1777
10000,5,8996.0,200,11.0,1004,8996
20000,5,18054.0,200,11.0,1946,18054
40000,5,36157.0,200,11.0,3843,36157
60000,5,54193.0,200,11.0,5807,54193
80000,5,72155.0,200,11.0,7845,72155
100000,5,90108.0,200,11.0,9892,90108
200000,5,180177.0,200,11.0,19823,180177
400000,5,360372.0,200,11.0,39628,360372
600000,5,540522.0,200,11.0,59478,540522
800000,5,720755.0,200,11.0,79245,720755
1000000,5,900517.0,200,11.0,99483,900517
2,6,2.0,1,0.1,0,2
3,6,3.0,2,0.11,0,3
100,6,81.0,66,3.63,19,81
200,6,170.0,133,7.36,30,170
2000,6,1782.0,223,11.23,218,1782
10000,6,9002.0,223,11.23,998,9002
20000,6,17966.0,223,11.23,2034,17966
40000,6,35990.0,223,11.23,4010,35990
60000,6,54008.0,223,11.23,5992,54008
80000,6,72063.0,223,11.23,7937,72063
100000,6,90050.0,223,11.23,9950,90050
200000,6,180097.0,223,11.23,19903,180097
400000,6,360409.0,223,11.23,39591,360409
600000,6,540147.0,223,11.23,59853,540147
800000,6,720355.0,223,11.23,79645,720355
1000000,6,900208.0,223,11.23,99792,900208
2,7,1.0,1,0.1,1,1
3,7,2.0,2,0.11,1,2
100,7,84.0,66,3.63,16,84
200,7,165.0,133,7.36,35,165
2000,7,1761.0,286,11.86,239,1761
10000,7,8948.0,286,11.86,1052,8948
20000,7,17973.0,286,11.86,2027,17973
40000,7,35985.0,286,11.86,4015,35985
60000,7,53952.0,286,11.86,6048,53952
80000,7,72026.0,286,11.86,7974,72026
100000,7,90077.0,286,11.86,9923,90077
200000,7,180032.0,286,11.86,19968,180032
400000,7,359773.0,286,11.86,40227,359773
600000,7,539645.0,286,11.86,60355,539645
800000,7,719897.0,286,11.86,80103,719897
1000000,7,900002.0,286,11.86,99998,900002
2,8,2.0,1,0.1,0,2
3,8,3.0,2,0.11,0,3
100,8,86.0,66,3.63,14,86
200,8,172.0,133,7.36,28,172
2000,8,1792.0,220,11.2,208,1792
10000,8,9006.0,220,11.2,994,9006
20000,8,17998.0,220,11.2,2002,17998
40000,8,35967.0,220,11.2,4033,35967
60000,8,53981.0,220,11.2,6019,53981
80000,8,72001.0,220,11.2,7999,72001
100000,8,90042.0,220,11.2,9958,90042
200000,8,179917.0,220,11.2,20083,179917
400000,8,359876.0,220,11.2,40124,359876
600000,8,539878.0,220,11.2,60122,539878
800000,8,719998.0,220,11.2,80002,719998
1000000,8,900002.0,220,11.2,99998,900002
2,9,2.0,1,0.1,0,2
3,9,3.0,2,0.11,0,3
100,9,86.0,66,3.63,14,86
200,9,176.0,133,7.36,24,176
2000,9,1783.0,235,11.35,217,1783
10000,9,8962.0,235,11.35,1038,8962
20000,9,17953.0,235,11.35,2047,17953
40000,9,35923.0,235,11.35,4077,35923
60000,9,53968.0,235,11.35,6032,53968
80000,9,72033.0,235,11.35,7967,72033
100000,9,90040.0,235,11.35,9960,90040
200000,9,179982.0,235,11.35,20018,179982
400000,9,360049.0,235,11.35,39951,360049
600000,9,540215.0,235,11.35,59785,540215
800000,9,720309.0,235,11.35,79691,720309
1000000,9,900418.0,235,11.35,99582,900418
2,10,2.0,1,0.1,0,2
3,10,3.0,2,0.11,0,3
100,10,86.0,66,3.63,14,86
200,10,169.0,133,7.36,31,169
2000,10,1797.0,200,11.0,203,1797
10000,10,9014.0,200,11.0,986,9014
20000,10,18037.0,200,11.0,1963,18037
40000,10,36054.0,200,11.0,3946,36054
60000,10,54052.0,200,11.0,5948,54052
80000,10,71987.0,200,11.0,8013,71987
100000,10,89943.0,200,11.0,10057,89943
200000,10,179894.0,200,11.0,20106,179894
400000,10,359641.0,200,11.0,40359,359641
600000,10,539859.0,200,11.0,60141,539859
800000,10,719892.0,200,11.0,80108,719892
1000000,10,899626.0,200,11.0,100374,899626
2,11,1.0,1,0.1,1,1
3,11,2.0,2,0.11,1,2
100,11,79.0,66,3.63,21,79
200,11,166.0,133,7.36,34,166
2000,11,1788.0,200,11.0,212,1788
10000,11,9007.0,200,11.0,993,9007
20000,11,17991.0,200,11.0,2009,17991
40000,11,35948.0,200,11.0,4052,35948
60000,11,53981.0,200,11.0,6019,53981
