Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.08999999999999991,0.31,1.69
3,2.58,1.08,0.0971999999999999,0.42,2.58
100,84.96,46.1,4.149,15.04,84.96
200,170.22,85.28,7.675199999999994,29.78,170.22
2000,1743.84,391.99,35.279100000000014,256.16,1743.84
10000,8839.43,664.74,59.82659999999997,1160.57,8839.43
20000,17732.22,768.79,69.19109999999999,2267.78,17732.22
40000,35521.6,865.13,77.86170000000001,4478.4,35521.6
60000,53318.54,920.27,82.82430000000004,6681.46,53318.54
80000,71108.5,954.83,85.93469999999999,8891.5,71108.5
