Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.0,0.049999999999999906,0.22,1.78
3,2.62,2.0,0.0599999999999999,0.38,2.62
100,88.13,66.3,1.9721999999999995,11.87,88.13
200,177.04,131.41,3.8493,22.96,177.04
2000,1771.99,1162.07,29.1263,228.01,1771.99
10000,8910.74,4384.94,87.87220000000008,1089.26,8910.74
20000,17876.09,7020.66,126.00899999999997,2123.91,17876.09
40000,35834.92,10545.75,172.42190000000005,4165.08,35834.92
60000,53799.79,13092.98,205.2666,6200.21,53799.79
80000,71783.11,14815.01,226.4057,8216.89,71783.11
