Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,2.0,0.15000000000000024,0.31,1.69
3,2.56,2.0,0.15000000000000024,0.44,2.56
100,85.15,65.46,4.8614999999999995,14.85,85.15
200,170.74,127.21,9.361999999999997,29.26,170.74
2000,1741.12,862.32,59.47549999999999,258.88,1741.12
10000,8878.79,1829.85,121.11900000000007,1121.21,8878.79
20000,17854.15,2196.6,143.90050000000002,2145.85,17854.15
40000,35840.72,2525.68,163.88100000000003,4159.28,35840.72
60000,53830.14,2704.59,174.8895,6169.86,53830.14
80000,71820.33,2842.32,183.1385,8179.67,71820.33
