Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.83,1.0,0.010000000000000007,0.17,1.83
3,2.74,1.86,0.010000000000000007,0.26,2.74
100,89.58,49.82,0.2519,10.42,89.58
200,179.05,99.94,0.5014000000000001,20.95,179.05
2000,1787.03,974.98,4.8725,212.97,1787.03
10000,8927.55,4471.5,22.357399999999988,1072.45,8927.55
20000,17858.72,8162.66,40.81379999999999,2141.28,17858.72
40000,35721.09,14279.63,71.39939999999997,4278.91,35721.09
60000,53599.89,19028.55,95.14190000000002,6400.11,53599.89
80000,71479.07,23173.45,115.86530000000002,8520.93,71479.07
