Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,1.0,0.08999999999999991,0.26,1.74
3,2.47,1.89,0.179,0.53,2.47
100,85.36,45.72,4.3405999999999985,14.64,85.36
200,171.72,83.7,7.949200000000002,28.28,171.72
2000,1752.29,390.77,37.120599999999996,247.71,1752.29
10000,8890.04,631.05,59.946799999999996,1109.96,8890.04
20000,17832.61,719.14,68.31620000000002,2167.39,17832.61
40000,35724.49,809.9,76.93769999999996,4275.51,35724.49
60000,53625.18,857.36,81.4469,6374.82,53625.18
80000,71520.88,892.81,84.8144,8479.12,71520.88
