Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.82,0.09,0.0009,0.18,1.82
3,2.73,0.12,0.0012,0.27,2.73
100,89.45,25.21,0.2521,10.55,89.45
200,178.82,54.57,0.5456999999999997,21.18,178.82
2000,1794.02,604.21,6.042099999999997,205.98,1794.02
10000,8977.46,2372.05,23.720500000000005,1022.54,8977.46
20000,17965.38,3591.81,35.91810000000001,2034.62,17965.38
40000,35947.95,5088.65,50.8865,4052.05,35947.95
60000,53933.45,5928.73,59.28730000000002,6066.55,53933.45
80000,71926.19,6631.46,66.31459999999998,8073.81,71926.19
200000,179908.26,9846.93,98.46930000000005,20091.74,179908.26
400000,359856.22,14847.06,148.47059999999993,40143.78,359856.22
600000,539818.03,19840.37,198.4037,60181.97,539818.03
800000,719749.75,24841.37,248.41370000000003,80250.25,719749.75
1000000,899711.36,29839.98,298.3998,100288.64,899711.36
