Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.67,1.0,0.010000000000000007,0.33,1.67
3,2.47,2.0,0.09999999999999981,0.53,2.47
100,86.61,65.04,2.9979999999999993,13.39,86.61
200,173.28,126.95,5.672899999999999,26.72,173.28
2000,1759.07,1098.73,30.04330000000001,240.93,1759.07
10000,8881.54,4422.7,66.20960000000002,1118.46,8881.54
20000,17805.0,8117.65,91.59039999999997,2195.0,17805.0
40000,35667.82,14068.64,129.12960000000004,4332.18,35667.82
60000,53544.29,18037.9,152.3369,6455.71,53544.29
80000,71416.74,22293.58,176.10870000000003,8583.26,71416.74
