Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.04000000000000003,0.23,1.77
3,2.63,1.08,0.04320000000000003,0.37,2.63
100,87.18,46.89,1.8756000000000004,12.82,87.18
200,174.18,90.54,3.621599999999997,25.82,174.18
2000,1755.22,601.29,24.051599999999993,244.78,1755.22
10000,8841.15,1412.82,56.5128,1158.85,8841.15
20000,17730.06,1737.15,69.48599999999999,2269.94,17730.06
40000,35513.03,2084.66,83.38639999999998,4486.97,35513.03
60000,53308.84,2237.41,89.4964,6691.16,53308.84
80000,71103.24,2356.08,94.2432,8896.76,71103.24
