Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,1.0,0.09999999999999981,0.2,1.8
3,2.69,1.87,0.18699999999999972,0.31,2.69
100,85.53,44.03,4.403000000000001,14.47,85.53
200,171.85,79.76,7.976,28.15,171.85
2000,1767.75,319.3,31.93,232.25,1767.75
10000,8948.96,494.89,49.48900000000003,1051.04,8948.96
20000,17939.99,561.89,56.18900000000002,2060.01,17939.99
40000,35938.81,631.13,63.11299999999999,4061.19,35938.81
60000,53938.92,665.19,66.51900000000002,6061.08,53938.92
80000,71935.84,693.91,69.39099999999995,8064.16,71935.84
