Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,1.0,0.049999999999999906,0.23,1.77
3,2.53,2.0,0.09999999999999981,0.47,2.53
100,81.13,63.74,3.186999999999999,18.87,81.13
200,162.52,125.07,6.253499999999999,37.48,162.52
2000,1654.19,908.08,45.40400000000002,345.81,1654.19
10000,8391.53,2139.29,106.96449999999997,1608.47,8391.53
20000,16869.39,2597.82,129.891,3130.61,16869.39
40000,33842.1,3034.86,151.74300000000005,6157.9,33842.1
60000,50814.61,3305.27,165.2635,9185.39,50814.61
80000,67812.36,3447.76,172.38800000000006,12187.64,67812.36
