Timestep,Value_at_Risk
2,0.04
3,0.13
100,4.321000000000001
200,8.304
2000,51.399
10000,112.308
20000,135.53000000000003
40000,157.34799999999998
60000,168.07600000000002
80000,173.43600000000004
200000,194.1490000000001
400000,201.307
600000,206.87
800000,214.176
1000000,216.78100000000003
