Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.59,2.0,0.09999999999999981,0.41,1.59
3,2.45,2.0,0.09999999999999981,0.55,2.45
100,81.64,56.76,2.837999999999999,18.36,81.64
200,163.9,112.26,5.6129999999999995,36.1,163.9
2000,1644.37,1111.26,55.56299999999997,355.63,1644.37
10000,8221.27,5551.26,277.56300000000016,1778.73,8221.27
20000,16445.57,11101.26,555.0629999999998,3554.43,16445.57
40000,32874.92,22201.26,1110.0629999999992,7125.08,32874.92
60000,49321.56,33301.26,1665.0629999999999,10678.44,49321.56
80000,65767.36,44401.26,2220.0630000000006,14232.64,65767.36
100000,82211.66,55501.26,2775.0630000000006,17788.34,82211.66
200000,164447.82,111001.26,5550.063,35552.18,164447.82
400000,328919.4,222001.26,11100.062999999998,71080.6,328919.4
600000,493351.91,333001.26,16650.06299999999,106648.09,493351.91
800000,657825.5,444001.26,22200.063,142174.5,657825.5
1000000,822284.31,555001.26,27750.063000000002,177715.69,822284.31
