Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.66,2.0,0.010000000000000007,0.34,2.66
100,89.6,66.12,0.33289999999999986,10.4,89.6
200,179.7,132.13,0.6631000000000004,20.3,179.7
2000,1793.8,1320.13,6.6019000000000005,206.2,1793.8
10000,8963.86,6600.12,33.00199999999998,1036.14,8963.86
20000,17936.53,13200.13,66.00069999999998,2063.47,17936.53
40000,35866.01,26400.12,131.99959999999993,4133.99,35866.01
60000,53802.02,39600.14,197.99970000000005,6197.98,53802.02
80000,71738.73,52800.13,263.9995000000001,8261.27,71738.73
100000,89674.31,66000.12,329.99960000000016,10325.69,89674.31
200000,179341.19,132000.13,659.9995,20658.81,179341.19
400000,358696.75,264000.12,1320.0020000000006,41303.25,358696.75
600000,538027.63,396000.14,1980.0029999999997,61972.37,538027.63
800000,717370.65,528000.13,2640.003099999998,82629.35,717370.65
1000000,896694.11,660000.12,3300.002899999999,103305.89,896694.11
