Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.049999999999999906,0.28,1.72
3,2.61,1.07,0.05349999999999991,0.39,2.61
100,87.66,41.64,2.0820000000000007,12.34,87.66
200,175.68,82.64,4.131999999999999,24.32,175.68
2000,1760.38,820.64,41.03200000000001,239.62,1760.38
10000,8794.91,4100.64,205.032,1205.09,8794.91
20000,17588.89,8200.64,410.0320000000002,2411.11,17588.89
40000,35172.44,16400.64,820.0319999999999,4827.56,35172.44
60000,52762.68,24600.64,1230.0319999999995,7237.32,52762.68
80000,70351.41,32800.64,1640.0319999999992,9648.59,70351.41
100000,87946.42,41000.64,2050.0319999999992,12053.58,87946.42
200000,175895.29,82000.64,4100.032000000001,24104.71,175895.29
400000,351799.39,164000.64,8200.032000000003,48200.61,351799.39
600000,527696.39,246000.64,12300.032,72303.61,527696.39
800000,703602.34,328000.64,16400.031999999996,96397.66,703602.34
1000000,879509.62,410000.64,20500.031999999996,120490.38,879509.62
