Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.0,0.04000000000000003,0.22,1.78
3,2.62,1.88,0.07520000000000004,0.38,2.62
100,87.64,41.86,1.6743999999999999,12.36,87.64
200,174.9,83.36,3.334400000000001,25.1,174.9
2000,1746.9,830.36,33.21439999999999,253.1,1746.9
10000,8730.92,4150.36,166.0144,1269.08,8730.92
20000,17465.91,8300.36,332.0144000000001,2534.09,17465.91
40000,34933.84,16600.36,664.0144000000004,5066.16,34933.84
60000,52393.88,24900.36,996.0144000000005,7606.12,52393.88
80000,69866.36,33200.36,1328.0144000000003,10133.64,69866.36
100000,87334.7,41500.36,1660.0144000000003,12665.3,87334.7
200000,174683.08,83000.36,3320.0143999999987,25316.92,174683.08
400000,349363.96,166000.36,6640.014399999998,50636.04,349363.96
600000,524055.4,249000.36,9960.014399999998,75944.6,524055.4
800000,698716.3,332000.36,13280.0144,101283.7,698716.3
1000000,873415.32,415000.36,16600.0144,126584.68,873415.32
