Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.86,1.0,0.0,0.14,1.86
3,2.73,1.09,0.0,0.27,2.73
100,89.26,52.76,0.0,10.74,89.26
200,178.92,105.76,0.0,21.08,178.92
2000,1790.55,1059.76,0.0,209.45,1790.55
10000,8952.79,5299.76,0.0,1047.21,8952.79
20000,17901.88,10599.76,0.0,2098.12,17901.88
40000,35796.19,21199.76,0.0,4203.81,35796.19
60000,53692.35,31799.76,0.0,6307.65,53692.35
80000,71598.98,42399.76,0.0,8401.02,71598.98
100000,89502.95,52999.76,0.0,10497.05,89502.95
200000,178994.68,105999.76,0.0,21005.32,178994.68
400000,357985.42,211999.76,0.0,42014.58,357985.42
600000,537003.22,317999.76,0.0,62996.78,537003.22
800000,716023.86,423999.76,0.0,83976.14,716023.86
1000000,895035.41,529999.76,0.0,104964.59,895035.41
