Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.08999999999999991,0.31,1.69
3,2.63,1.08,0.09799999999999992,0.37,2.63
100,85.33,37.22,3.5332999999999983,14.67,85.33
200,171.41,73.72,7.002800000000002,28.59,171.41
2000,1722.7,730.72,69.41579999999999,277.3,1722.7
10000,8604.27,3650.72,346.8178,1395.73,8604.27
20000,17213.79,7300.72,693.5678000000001,2786.21,17213.79
40000,34414.37,14600.72,1387.0657999999999,5585.63,34414.37
60000,51618.82,21900.72,2080.5678000000003,8381.18,51618.82
80000,68822.17,29200.72,2774.0678000000003,11177.83,68822.17
100000,86032.52,36500.72,3467.565800000001,13967.48,86032.52
200000,172069.35,73000.72,6935.0657999999985,27930.65,172069.35
400000,344113.03,146000.72,13870.067799999995,55886.97,344113.03
600000,516173.8,219000.72,20805.067799999993,83826.2,516173.8
800000,688245.27,292000.72,27740.06779999999,111754.73,688245.27
1000000,860289.46,365000.72,34675.06779999998,139710.54,860289.46
