Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.83,1.0,0.010000000000000007,0.17,1.83
3,2.77,1.11,0.010000000000000007,0.23,2.77
100,89.9,52.27,0.26360000000000006,10.1,89.9
200,179.79,104.77,0.5261,20.21,179.79
2000,1796.02,1049.77,5.2511,203.98,1796.02
10000,8974.56,5249.77,26.2511,1025.44,8974.56
20000,17951.19,10499.77,52.49869999999999,2048.81,17951.19
40000,35897.56,20999.77,104.99870000000001,4102.44,35897.56
60000,53842.09,31499.77,157.49869999999999,6157.91,53842.09
80000,71783.85,41999.77,209.99870000000007,8216.15,71783.85
100000,89728.99,52499.77,262.49870000000004,10271.01,89728.99
200000,179474.51,104999.77,524.9987000000001,20525.49,179474.51
400000,358977.98,209999.77,1050.0011,41022.02,358977.98
600000,538443.71,314999.77,1575.0010999999995,61556.29,538443.71
800000,717912.89,419999.77,2100.0011,82087.11,717912.89
1000000,897377.98,524999.77,2625.0011000000004,102622.02,897377.98
